2020-03-04 08:42:50,b'RT @lpz3: For Fuck Sake! An expert has had to shout over @BorisJohnson at a news conference because the pleb is suggesting to the country t\xe2\x80\xa6'
2020-03-04 08:42:49,"b'RT @celtjules66: My younger son has had to self isolate as he\xe2\x80\x99s been in contact with some friends who have been to Iran.\nMy older son, who\xe2\x80\xa6'"
2020-03-04 08:42:49,"b'RT @criskotsu: #CoronaVirusUpdate According to @WHO, due increasening of global death toll and low registration of new confirmed cases (#US\xe2\x80\xa6'"
2020-03-04 08:42:49,b'RT @Hamza_Africa: Tanzanian President John Magufuli exchanging foot greeting with opposition politician Maalim Seif Sharif Hamad.\n\nThe two\xe2\x80\xa6'
2020-03-04 08:42:49,"b'RT @derekjames150: If #BorisJohnson did shake the hands of people with #Coronavirus, he should now be quarantined for 14 days. There were h\xe2\x80\xa6'"
2020-03-04 08:42:49,b'RT @edynlbong: wash your hands for at least 20 seconds. #coronavirus #washyourdamnhands'
2020-03-04 08:42:48,"b'RT @celtjules66: My younger son has had to self isolate as he\xe2\x80\x99s been in contact with some friends who have been to Iran.\nMy older son, who\xe2\x80\xa6'"
2020-03-04 08:42:48,b'#Coronavirus will kill Brits warns medical chief as two more cases confirmed and NHS declares highest level of emer\xe2\x80\xa6 https://t.co/yIBxFqm4HC'
2020-03-04 08:42:48,b'RT @Schuldensuehner: #Coronavirus is the biggest setback for the travel industry in almost 2 decades as tourists across the globe cancel bo\xe2\x80\xa6'
2020-03-04 08:42:48,"b'RT @BangkokPostNews: Public Health Ministry orders all people entering Thailand from their visits to Japan, Germany, South Korea, China, Ta\xe2\x80\xa6'"
2020-03-04 08:42:47,"b'A little perspective on #coronavirus over 25000 died of hunger today, total of 132,000+ people died today and over\xe2\x80\xa6 https://t.co/vYNBlefUeR'"
2020-03-04 08:42:47,"b'RT @NH_India: #Coronavirus cases rises to 28, says Health Minister\n#COVID19 #healthminister\n\nhttps://t.co/Coom4MqsCb'"
2020-03-04 08:42:47,b'RT @tedcruz: Hearing rumors that the swamp is trying to tie long-term FISA reauthorization to emergency funding to fight the #coronavirus.\xe2\x80\xa6'
2020-03-04 08:42:47,b'RT @chaser: Widespread panic hits as Corona Virus found to transmit via toilet paper https://t.co/DHwDzfkyFj #toiletpapergate #coronavirus'
2020-03-04 08:42:47,b'RT @born_blunt: Confirmed case of #coronavirus in DSM Hyderabad India . Entire Building no. 20 of Raheja Mindspace is evacuated n employees\xe2\x80\xa6'
2020-03-04 08:42:47,b'RT @dabeard: Three hundred million respirators and face masks.\n\nThat\xe2\x80\x99s what the US needs ASAP to protect health workers against the #corona\xe2\x80\xa6'
2020-03-04 08:42:47,"b'RT @CoconutsJakarta: Immigration officials said most of the foreigners denied entry through Soekarno-Hatta were from China, the epicenter o\xe2\x80\xa6'"
2020-03-04 08:42:46,b'RT @PressSec: President @realDonaldTrump made a commitment to donate his salary while in office. Honoring that promise and to further prote\xe2\x80\xa6'
2020-03-04 08:42:46,"b'RT @LordClutters: @SkyNews: The government is being urged to act to prevent millions of workers being faced with an ""impossible choice"" if\xe2\x80\xa6'"
2020-03-04 08:42:46,"b'RT @CNBCTV18News: #OnCNBCTV18 | \xe2\x80\x98Coronavirus will provide many opportunities to invest\xe2\x80\x99, says Steve Schwarzman of @blackstone.  @PoddarNish\xe2\x80\xa6'"
2020-03-04 08:42:45,b'There have been several rumours that the #coronavirus arrived here earlier (tweeted one myself). Some speculated th\xe2\x80\xa6 https://t.co/ukOMbuEfth'
2020-03-04 08:42:45,b'RT @DrDenaGrayson: \xf0\x9f\x9a\xa8BREAKING: a 2nd person who acquired #coronavirus in tthe US has died\xe2\x80\x94a man in his 70\xe2\x80\x99s in #Washington state.\n\nAs I warn\xe2\x80\xa6'
2020-03-04 08:42:44,"b'RT @farhadjamshid: @HanifJazayeri @SIMON32445788 @WHO @VP @statedeptspox @PressSec @VPPressSec A shocking video from a hospital in Qom, #Ir\xe2\x80\xa6'"
2020-03-04 08:42:44,b'The 1st case of #coronavirus in #Poland confirmed today by the minister of health. The pacient\xe2\x80\x99s hospitalised in Zi\xe2\x80\xa6 https://t.co/wr7bzkimdu'
2020-03-04 08:42:44,b'RT @PoulomiMSaha: Total number of positive cases of #coronavirus in India: \n\nItalians: 16 + 1 (tour driver) \n\nKerala: 3 (recovered) \n\nAgra:\xe2\x80\xa6'
2020-03-04 08:42:44,"b""RT @AlinejadMasih: While the #CoronaVirus spreads all over Iran claiming hundreds of lives, Iran's admirable healthcare workers are overwhe\xe2\x80\xa6"""
2020-03-04 08:42:44,b'RT @CoronaAwareness: The Indian Namaskar. You never appreciated its importance till the threat of #Coronavirus. Your forefathers were reall\xe2\x80\xa6'
2020-03-04 08:42:43,b'RT @mayawiley: 2 important questions I don\xe2\x80\x99t see asked enough on #coronavirus plan: 1. #paidleave for low wage workers who can\xe2\x80\x99t afford to\xe2\x80\xa6'
2020-03-04 08:42:43,b'RT @BrandonBeckham_: @SexCounseling @realDonaldTrump \xf0\x9f\x87\xba\xf0\x9f\x87\xb8 @realDonaldTrump took unprecedented early steps in response to #coronavirus\n\n#MikeB\xe2\x80\xa6'
2020-03-04 08:42:43,b'RT @RT_com: Doctor ignores potential #coronavirus to perform #CPR on collapsed pensioner in #China https://t.co/TFM4oPXJ1z'
2020-03-04 08:42:43,b'Chinese Scientists Reports #Coronavirus has Mutated Into Two Variants with One Being More Dangerous #COVID19 #COVID\xe2\x80\xa6 https://t.co/N15Rq3Hk6m'
2020-03-04 08:42:43,b'Whatsapp strikes again! Apparently Brahminical notions of untouchability and purity is required to fight\xe2\x80\xa6 https://t.co/YBi9kPzAeq'
2020-03-04 08:42:43,b'RT @rakidi: #Sudan has announced that it will evacuate 149 students from Wuhan. An Emirates Airline flight will leave the city at 3:00 am l\xe2\x80\xa6'
2020-03-04 08:42:43,"b'RT @ChinaDaily: #EXO members #Chanyeol, #Lay, #Suho\xc2\xa0and #Kai have\xc2\xa0donated a combined 170 million won to Korea Disaster Relief Association H\xe2\x80\xa6'"
